,Character,Label_Guess,Similarity,Rank,Mention_Count,Increment,Size
73,Canivet,"(médecin, (pharmacien, 1.6169185672))",0.642125232779,4.0,10.0,decreasing,exposition
74,Bournisien,"(prêtre, (médecin, 5.0))",0.0783481892367,0.0,10.0,decreasing,exposition
75,Bournisien,"(curé, (médecin, 5.0))",0.0681350718781,0.0,10.0,decreasing,exposition
76,Vinçart,"(banquier, (banquier, 5.0))",1.0,0.0,10.0,decreasing,exposition
77,Vinçart,"(banquier, (marchand, 1.16856848425))",0.211003688542,1.0,10.0,decreasing,exposition
78,MCanivet,"(docteur, (docteur, 5.9324886182))",1.0,0.0,9.0,decreasing,exposition
79,MCanivet,"(docteur, (apothicaire, 4.96972482623))",0.227479996337,1.0,9.0,decreasing,exposition
80,MCanivet,"(docteur, (aubergiste, 4.08219868442))",0.0576135894313,2.0,9.0,decreasing,exposition
81,MCanivet,"(docteur, (maître, 3.86527416313))",0.245771869285,3.0,9.0,decreasing,exposition
82,MCanivet,"(docteur, (pharmacien, 1.58557461149))",0.320422793926,4.0,9.0,decreasing,exposition
83,MCanivet,"(chirurgien, (docteur, 5.9324886182))",0.465177167065,0.0,9.0,decreasing,exposition
84,MCanivet,"(chirurgien, (apothicaire, 4.96972482623))",0.295342943645,1.0,9.0,decreasing,exposition
85,MCanivet,"(chirurgien, (aubergiste, 4.08219868442))",0.101991086714,2.0,9.0,decreasing,exposition
86,MCanivet,"(chirurgien, (maître, 3.86527416313))",0.14514804672,3.0,9.0,decreasing,exposition
87,MCanivet,"(chirurgien, (pharmacien, 1.58557461149))",0.363254937896,4.0,9.0,decreasing,exposition
88,MCanivet,"(médecin, (docteur, 5.9324886182))",0.471715596309,0.0,9.0,decreasing,exposition
89,MCanivet,"(médecin, (apothicaire, 4.96972482623))",0.257357468666,1.0,9.0,decreasing,exposition
90,MCanivet,"(médecin, (aubergiste, 4.08219868442))",0.0910651815748,2.0,9.0,decreasing,exposition
91,MCanivet,"(médecin, (maître, 3.86527416313))",0.120192413364,3.0,9.0,decreasing,exposition
92,MCanivet,"(médecin, (pharmacien, 1.58557461149))",0.642125232779,4.0,9.0,decreasing,exposition
93,MGuillaumin,"(notaire, (maître, 5.0))",0.196361107601,0.0,8.0,decreasing,exposition
94,MGuillaumin,"(notaire, (domestique, 3.13223742838))",0.0395792991493,1.0,8.0,decreasing,exposition
95,MBinet,"(percepteur, (grenier, 5.93383061033))",0.117984193004,0.0,7.0,decreasing,exposition
96,MBinet,"(percepteur, (médecin, 5.53272500261))",0.0817018829501,1.0,7.0,decreasing,exposition
97,MBinet,"(percepteur, (clerc, 5.275))",0.149606013468,2.0,7.0,decreasing,exposition
98,MBinet,"(percepteur, (patron, 5.0))",0.181136495342,3.0,7.0,decreasing,exposition
99,MBinet,"(percepteur, (percepteur, 1.56662164109))",1.0,4.0,7.0,decreasing,exposition
100,MTuvache,"(maire, (maire, 5.56936323521))",1.0,0.0,6.0,decreasing,exposition
101,MTuvache,"(maire, (préfet, 2.21057054349))",0.411422468297,1.0,6.0,decreasing,exposition
102,Artémise,"(servante, (servante, 5.86628752581))",1.0,0.0,6.0,decreasing,exposition
103,Artémise,"(servante, (maire, 3.21905797084))",-0.0316822068965,1.0,6.0,decreasing,exposition
104,Artémise,"(servante, (apothicaire, 2.72319836128))",0.150441301111,2.0,6.0,decreasing,exposition
105,Artémise,"(servante, (aubergiste, 1.84535123214))",0.165643146305,3.0,6.0,decreasing,exposition
106,Lagardy,"(ténor, (ténor, 5.6988190556))",1.0,0.0,5.0,decreasing,exposition
107,Lagardy,"(ténor, (pharmacien, 5.0))",0.0781520464093,1.0,5.0,decreasing,exposition
